ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
5.20618556701030911427e+02 2.04469438575541051506e+00 1.58565788311449545889e-03
5.23711340206185582247e+02 2.04289394301759097416e+00 1.80538530352437366633e-03
5.26804123711340253067e+02 2.04109350027977143327e+00 2.02511272393425187377e-03
5.29896907216494810200e+02 2.03929305754195189238e+00 2.24484014434413008121e-03
5.32989690721649481020e+02 2.03749261480413235148e+00 2.46456756475400828865e-03
5.36082474226804151840e+02 2.03569217206631281059e+00 2.68429498516388649609e-03
5.39175257731958708973e+02 2.03389172932849326969e+00 2.90402240557376470353e-03
5.42268041237113379793e+02 2.03209128659067372880e+00 3.12374982598364291098e-03
5.45360824742268050613e+02 2.03029084385285418790e+00 3.34347724639352111842e-03
5.48453608247422721433e+02 2.02849040111503464701e+00 3.56320466680339932586e-03
5.51546391752577392253e+02 2.02668995837721510611e+00 3.78293208721327753330e-03
5.54639175257731949387e+02 2.02488951563939556522e+00 4.00265950762315574074e-03
5.57731958762886620207e+02 2.02308907290157602432e+00 4.22238692803303394818e-03
5.60824742268041291027e+02 2.02128863016375648343e+00 4.44211434844291215562e-03
5.63917525773195848160e+02 2.01948818742593694253e+00 4.66184176885279036306e-03
5.67010309278350518980e+02 2.01768774468811740164e+00 4.88156918926266857051e-03
5.70103092783505189800e+02 2.01588730195029786074e+00 5.10129660967254677795e-03
5.73195876288659746933e+02 2.01408685921247831985e+00 5.32102403008242498539e-03
5.76288659793814417753e+02 2.01228641647465877895e+00 5.54075145049230319283e-03
5.79381443298969088573e+02 2.01048597373683923806e+00 5.76047887090218140027e-03
5.82474226804123759393e+02 2.00868553099901969716e+00 5.98020629131205960771e-03
5.85567010309278316527e+02 2.00688508826120015627e+00 6.19993371172193781515e-03
